city,year,month,latitude,longitude,elevation_m,max_temp_c,min_temp_c,avg_temp_c,humidity_pct,wind_speed_ms,ndvi,ndwi,ndbi,population_density,emission_index,avg_building_height,urban_canyon_index,industrial_heat_factor,ac_thermal_exhaust,sensor_reliability,built_up_ratio,green_cover_ratio,water_cover_ratio,lst_day_mean,lst_night_mean,viirs_avg_radiance
Firozabad,2020,3,27.1591,78.3957,165,28.5,15.4,23.5,43.5,4.6,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,30.58,17.92,59.3
Firozabad,2020,4,27.1591,78.3957,165,37.1,23.7,32.1,50.7,3.7,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,38.4,26.28,58.49
Firozabad,2020,5,27.1591,78.3957,165,43.6,31.6,38.6,40.4,4.1,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,43.74,30.57,57.2
Firozabad,2020,6,27.1591,78.3957,165,42.7,30.4,37.7,58.6,0.9,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,44.99,31.99,58.39
Firozabad,2020,7,27.1591,78.3957,165,36.8,22.4,31.8,82.8,2.6,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,39.53,26.76,61.55
Firozabad,2020,8,27.1591,78.3957,165,37.8,25.5,32.8,82.9,2.7,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,38.6,25.43,57.2
Firozabad,2020,9,27.1591,78.3957,165,38.6,26.6,33.6,78.6,2.9,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,39.74,26.82,57.66
Firozabad,2020,10,27.1591,78.3957,165,32.9,18.3,27.9,41.6,1.6,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,35.21,22.23,58.54
Firozabad,2020,11,27.1591,78.3957,165,29.8,15.8,24.8,52.4,1.9,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,31.95,18.78,58.24
Firozabad,2020,12,27.1591,78.3957,165,19.8,6.5,14.8,55.7,0.6,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,22.0,9.27,56.1
Firozabad,2021,1,27.1591,78.3957,165,23.4,10.7,18.4,48.7,2.6,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,23.57,10.25,56.81
Firozabad,2021,2,27.1591,78.3957,165,23.9,11.6,18.9,68.7,2.4,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,26.71,14.38,63.83
Firozabad,2021,3,27.1591,78.3957,165,27.5,12.8,22.5,53.0,1.9,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,30.23,16.94,57.62
Firozabad,2021,4,27.1591,78.3957,165,41.3,27.9,36.3,20.6,3.0,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,39.88,27.3,55.71
Firozabad,2021,5,27.1591,78.3957,165,41.2,27.8,36.2,28.7,3.9,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,43.89,30.95,59.25
Firozabad,2021,6,27.1591,78.3957,165,42.1,28.6,37.1,53.3,2.4,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,43.75,31.06,58.99
Firozabad,2021,7,27.1591,78.3957,165,42.4,29.4,37.4,81.8,2.2,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,39.47,26.35,56.99
Firozabad,2021,8,27.1591,78.3957,165,38.3,24.6,33.3,76.1,1.6,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,39.27,26.55,56.29
Firozabad,2021,9,27.1591,78.3957,165,38.1,23.8,33.1,65.5,0.5,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,39.44,26.48,60.82
Firozabad,2021,10,27.1591,78.3957,165,33.1,18.8,28.1,65.5,2.9,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,32.93,20.12,55.21
Firozabad,2021,11,27.1591,78.3957,165,28.5,13.6,23.5,49.8,1.5,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,30.51,17.18,60.06
Firozabad,2021,12,27.1591,78.3957,165,26.8,12.5,21.8,50.0,3.3,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,23.61,11.34,58.02
Firozabad,2022,1,27.1591,78.3957,165,18.6,5.9,13.6,64.1,3.3,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,19.86,6.84,55.97
Firozabad,2022,2,27.1591,78.3957,165,23.2,10.2,18.2,55.7,0.6,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,25.43,12.54,60.63
Firozabad,2022,3,27.1591,78.3957,165,29.1,17.0,24.1,31.6,3.7,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,29.77,16.6,58.06
Firozabad,2022,4,27.1591,78.3957,165,37.2,23.4,32.2,52.1,3.5,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,38.57,25.58,57.38
Firozabad,2022,5,27.1591,78.3957,165,46.6,33.2,41.6,59.3,3.0,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,44.14,31.07,58.0
Firozabad,2022,6,27.1591,78.3957,165,43.9,30.7,38.9,64.2,2.0,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,44.54,31.86,60.66
Firozabad,2022,7,27.1591,78.3957,165,37.2,22.7,32.2,75.8,2.2,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,39.93,27.0,57.99
Firozabad,2022,8,27.1591,78.3957,165,36.5,23.5,31.5,76.9,1.2,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,39.37,26.77,53.33
Firozabad,2022,9,27.1591,78.3957,165,32.4,18.2,27.4,75.1,3.5,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,34.23,20.99,58.22
Firozabad,2022,10,27.1591,78.3957,165,31.5,16.9,26.5,64.6,2.0,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,33.88,21.57,54.99
Firozabad,2022,11,27.1591,78.3957,165,32.5,18.9,27.5,61.3,1.5,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,29.03,15.7,59.99
Firozabad,2022,12,27.1591,78.3957,165,20.5,8.4,15.5,50.7,2.4,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,21.95,8.78,56.28
Firozabad,2023,1,27.1591,78.3957,165,20.2,6.6,15.2,56.2,0.8,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,21.39,8.26,57.41
Firozabad,2023,2,27.1591,78.3957,165,24.9,11.4,19.9,50.1,1.4,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,25.92,12.84,61.72
Firozabad,2023,3,27.1591,78.3957,165,29.9,16.3,24.9,51.4,3.0,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,31.63,19.15,57.85
Firozabad,2023,4,27.1591,78.3957,165,37.7,22.7,32.7,44.4,3.0,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,39.66,26.32,55.81
Firozabad,2023,5,27.1591,78.3957,165,44.7,30.2,39.7,51.6,3.9,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,44.81,31.92,57.75
Firozabad,2023,6,27.1591,78.3957,165,42.8,27.9,37.8,45.7,0.5,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,44.77,31.7,54.87
Firozabad,2023,7,27.1591,78.3957,165,40.0,26.1,35.0,71.7,1.3,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,42.7,29.66,60.23
Firozabad,2023,8,27.1591,78.3957,165,39.0,26.9,34.0,76.3,2.7,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,38.44,25.19,57.74
Firozabad,2023,9,27.1591,78.3957,165,36.3,22.9,31.3,80.9,2.2,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,37.94,25.18,58.61
Firozabad,2023,10,27.1591,78.3957,165,35.1,21.9,30.1,50.0,1.4,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,37.96,24.76,58.56
Firozabad,2023,11,27.1591,78.3957,165,28.3,15.5,23.3,50.5,2.4,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,28.54,15.76,59.46
Firozabad,2023,12,27.1591,78.3957,165,21.4,7.9,16.4,53.9,2.7,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,21.53,8.33,55.88
Firozabad,2024,1,27.1591,78.3957,165,19.2,6.9,14.2,54.1,1.6,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,21.56,9.47,57.25
Firozabad,2024,2,27.1591,78.3957,165,24.5,11.4,19.5,67.8,3.2,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,26.58,13.77,60.42
Firozabad,2024,3,27.1591,78.3957,165,29.6,15.2,24.6,26.7,4.1,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,31.29,18.42,58.09
Firozabad,2024,4,27.1591,78.3957,165,38.1,24.2,33.1,41.1,4.5,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,39.08,26.43,57.47
Firozabad,2024,5,27.1591,78.3957,165,38.6,26.1,33.6,52.4,3.0,0.084,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,43.39,30.5,61.47
Firozabad,2024,6,27.1591,78.3957,165,43.7,31.0,38.7,60.0,2.5,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,43.43,30.31,61.56
Firozabad,2024,7,27.1591,78.3957,165,40.6,26.8,35.6,67.8,1.8,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,40.41,27.67,59.88
Firozabad,2024,8,27.1591,78.3957,165,36.6,21.9,31.6,75.8,3.7,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,37.57,24.47,57.15
Firozabad,2024,9,27.1591,78.3957,165,36.1,22.9,31.1,81.9,2.7,0.168,-0.264,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,36.01,22.18,58.2
Firozabad,2024,10,27.1591,78.3957,165,32.7,19.2,27.7,55.2,1.7,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,34.1,21.81,54.83
Firozabad,2024,11,27.1591,78.3957,165,28.8,14.4,23.8,66.4,2.9,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,29.98,16.75,54.32
Firozabad,2024,12,27.1591,78.3957,165,21.6,8.8,16.6,37.3,1.8,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,23.6,10.49,54.6
Muzaffarnagar,2020,1,29.4727,77.7085,244,15.3,1.7,10.3,51.9,1.1,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,16.51,4.08,42.97
Muzaffarnagar,2020,2,29.4727,77.7085,244,17.4,3.3,12.4,61.5,0.5,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,17.52,5.27,43.85
Muzaffarnagar,2020,3,29.4727,77.7085,244,22.7,8.5,17.7,62.1,4.3,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,22.98,9.93,43.04
Muzaffarnagar,2020,4,29.4727,77.7085,244,33.9,20.2,28.9,54.5,3.0,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,34.08,22.15,43.37
Muzaffarnagar,2020,5,29.4727,77.7085,244,35.3,21.1,30.3,67.0,3.7,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,36.15,23.12,40.23
Muzaffarnagar,2020,6,29.4727,77.7085,244,35.6,22.3,30.6,48.4,1.6,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,36.22,23.79,42.9
Muzaffarnagar,2020,7,29.4727,77.7085,244,34.8,20.2,29.8,76.8,2.0,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,34.39,22.37,42.81
Muzaffarnagar,2020,8,29.4727,77.7085,244,33.2,18.5,28.2,73.1,0.9,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,32.82,20.3,45.32
Muzaffarnagar,2020,9,29.4727,77.7085,244,29.5,15.2,24.5,79.7,1.7,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,32.3,19.81,42.32
Muzaffarnagar,2020,10,29.4727,77.7085,244,27.7,15.4,22.7,72.5,2.8,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,27.84,15.89,43.02
Muzaffarnagar,2020,11,29.4727,77.7085,244,19.4,5.2,14.4,51.5,2.7,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,20.87,8.57,39.57
Muzaffarnagar,2020,12,29.4727,77.7085,244,17.0,2.2,12.0,57.0,0.5,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,17.07,4.92,40.62
Muzaffarnagar,2021,1,29.4727,77.7085,244,14.1,1.5,9.1,57.5,2.1,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,13.84,1.6,38.78
Muzaffarnagar,2021,2,29.4727,77.7085,244,19.7,6.4,14.7,58.2,1.9,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,20.74,8.62,40.14
Muzaffarnagar,2021,3,29.4727,77.7085,244,25.1,12.0,20.1,39.6,3.7,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,25.31,12.98,38.57
Muzaffarnagar,2021,4,29.4727,77.7085,244,33.9,19.3,28.9,33.7,3.5,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,32.67,20.4,37.19
Muzaffarnagar,2021,5,29.4727,77.7085,244,38.5,26.5,33.5,40.9,3.0,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,38.21,25.97,39.77
Muzaffarnagar,2021,6,29.4727,77.7085,244,36.5,23.8,31.5,59.9,2.0,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,36.74,24.35,39.4
Muzaffarnagar,2021,7,29.4727,77.7085,244,32.2,17.3,27.2,81.7,1.8,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,33.93,21.33,38.13
Muzaffarnagar,2021,8,29.4727,77.7085,244,32.3,19.8,27.3,76.8,1.0,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,32.91,20.38,45.32
Muzaffarnagar,2021,9,29.4727,77.7085,244,32.3,20.3,27.3,80.3,1.3,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,34.87,23.01,42.76
Muzaffarnagar,2021,10,29.4727,77.7085,244,25.6,12.5,20.6,48.1,3.3,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,27.76,14.95,41.91
Muzaffarnagar,2021,11,29.4727,77.7085,244,21.3,7.0,16.3,66.2,1.0,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,20.98,8.08,44.56
Muzaffarnagar,2021,12,29.4727,77.7085,244,15.2,1.8,10.2,56.2,0.8,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,15.18,2.67,40.87
Muzaffarnagar,2022,1,29.4727,77.7085,244,19.7,5.8,14.7,71.7,1.2,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,16.26,3.74,43.97
Muzaffarnagar,2022,2,29.4727,77.7085,244,20.0,5.6,15.0,47.1,2.6,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,18.75,6.05,44.33
Muzaffarnagar,2022,3,29.4727,77.7085,244,26.7,14.1,21.7,37.4,2.1,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,26.28,13.73,37.41
Muzaffarnagar,2022,4,29.4727,77.7085,244,30.6,17.9,25.6,35.7,3.7,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,31.38,19.1,43.5
Muzaffarnagar,2022,5,29.4727,77.7085,244,36.9,22.6,31.9,29.8,1.8,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,37.42,25.25,40.76
Muzaffarnagar,2022,6,29.4727,77.7085,244,35.1,21.2,30.1,58.8,3.1,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,35.75,23.05,41.29
Muzaffarnagar,2022,7,29.4727,77.7085,244,33.0,19.5,28.0,81.2,1.7,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,33.25,20.92,43.48
Muzaffarnagar,2022,8,29.4727,77.7085,244,30.7,18.0,25.7,78.4,2.9,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,31.22,18.52,40.88
Muzaffarnagar,2022,9,29.4727,77.7085,244,32.3,17.7,27.3,78.9,1.7,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,31.34,18.87,38.42
Muzaffarnagar,2022,10,29.4727,77.7085,244,30.0,15.2,25.0,62.4,2.2,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,31.28,18.78,40.4
Muzaffarnagar,2022,11,29.4727,77.7085,244,22.7,8.3,17.7,41.2,1.4,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,22.32,10.27,38.93
Muzaffarnagar,2022,12,29.4727,77.7085,244,16.5,4.3,11.5,37.0,2.3,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,17.42,4.98,40.29
Muzaffarnagar,2023,1,29.4727,77.7085,244,17.8,4.6,12.8,37.9,1.4,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,17.4,5.06,41.29
Muzaffarnagar,2023,2,29.4727,77.7085,244,17.5,3.7,12.5,51.5,2.8,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,17.9,6.18,41.17
Muzaffarnagar,2023,3,29.4727,77.7085,244,23.7,10.3,18.7,51.4,2.1,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,23.34,10.91,37.86
Muzaffarnagar,2023,4,29.4727,77.7085,244,33.6,19.8,28.6,39.9,2.5,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,34.06,21.5,39.53
Muzaffarnagar,2023,5,29.4727,77.7085,244,41.2,26.6,36.2,35.3,5.2,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,37.03,24.05,43.63
Muzaffarnagar,2023,6,29.4727,77.7085,244,34.1,20.1,29.1,55.4,1.8,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,34.9,22.71,43.09
Muzaffarnagar,2023,7,29.4727,77.7085,244,31.3,17.2,26.3,81.5,1.8,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,31.77,19.67,39.53
Muzaffarnagar,2023,8,29.4727,77.7085,244,31.8,19.3,26.8,82.0,1.8,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,34.52,22.1,42.3
Muzaffarnagar,2023,9,29.4727,77.7085,244,33.2,19.0,28.2,82.2,2.6,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,31.92,19.11,42.92
Muzaffarnagar,2023,10,29.4727,77.7085,244,29.2,16.6,24.2,44.0,1.2,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,29.24,16.34,43.39
Muzaffarnagar,2023,11,29.4727,77.7085,244,23.8,9.7,18.8,54.5,2.5,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,23.55,11.4,44.94
Muzaffarnagar,2023,12,29.4727,77.7085,244,16.2,1.4,11.2,52.4,1.9,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,16.65,3.69,39.55
Muzaffarnagar,2024,1,29.4727,77.7085,244,15.9,1.1,10.9,55.7,2.4,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,16.22,3.41,44.56
Muzaffarnagar,2024,2,29.4727,77.7085,244,17.1,3.4,12.1,31.6,1.1,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,17.84,5.42,42.86
Muzaffarnagar,2024,3,29.4727,77.7085,244,23.7,9.4,18.7,45.7,3.7,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,23.3,11.3,40.62
Muzaffarnagar,2024,4,29.4727,77.7085,244,31.3,18.8,26.3,25.9,1.8,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,32.12,19.84,42.21
Muzaffarnagar,2024,5,29.4727,77.7085,244,38.3,24.7,33.3,48.2,3.6,0.154,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,38.03,25.74,42.09
Muzaffarnagar,2024,6,29.4727,77.7085,244,34.2,21.4,29.2,35.6,2.7,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,34.9,22.35,40.9
Muzaffarnagar,2024,7,29.4727,77.7085,244,34.3,20.4,29.3,76.9,0.6,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,33.84,21.81,38.84
Muzaffarnagar,2024,8,29.4727,77.7085,244,34.6,19.6,29.6,80.7,2.6,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,35.19,22.63,37.89
Muzaffarnagar,2024,9,29.4727,77.7085,244,32.7,18.7,27.7,76.9,0.5,0.308,-0.204,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,32.77,20.09,44.34
Muzaffarnagar,2024,10,29.4727,77.7085,244,27.8,14.5,22.8,68.0,2.1,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,27.97,15.66,41.67
Muzaffarnagar,2024,11,29.4727,77.7085,244,24.5,10.2,19.5,64.1,2.9,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,22.1,10.05,39.05
Muzaffarnagar,2024,12,29.4727,77.7085,244,17.8,3.7,12.8,60.0,1.8,0.22,-0.34,0.16,7080,0.5,11.2,0.53,0.65,0.46,0.82,0.52,0.094,0.031,16.02,3.18,43.11
Ayodhya,2020,1,26.7922,82.1998,93,13.6,-0.9,8.6,52.8,1.1,0.35,-0.15,0.06,2265,0.16,9.2,0.14,0.25,0.11,0.82,0.401,0.213,0.069,14.16,2.25,12.96
Ayodhya,2020,2,26.7922,82.1998,93,14.4,-0.1,9.4,48.5,1.1,0.35,-0.15,0.06,2265,0.16,9.2,0.14,0.25,0.11,0.82,0.401,0.213,0.069,15.08,2.86,14.77
Ayodhya,2020,3,26.7922,82.1998,93,21.3,6.5,16.3,39.7,4.0,0.245,-0.15,0.06,2265,0.16,9.2,0.14,0.25,0.11,0.82,0.401,0.213,0.069,22.26,9.87,13.84
Ayodhya,2020,4,26.7922,82.1998,93,32.0,17.8,27.0,37.3,3.6,0.245,-0.15,0.06,2265,0.16,9.2,0.14,0.25,0.11,0.82,0.401,0.213,0.069,30.69,18.55,18.0
Ayodhya,2020,5,26.7922,82.1998,93,35.1,22.7,30.1,43.4,4.0,0.245,-0.15,0.06,2265,0.16,9.2,0.14,0.25,0.11,0.82,0.401,0.213,0.069,36.13,23.59,15.62
Ayodhya,2020,6,26.7922,82.1998,93,30.4,16.6,25.4,50.6,0.9,0.35,-0.15,0.06,2265,0.16,9.2,0.14,0.25,0.11,0.82,0.401,0.213,0.069,32.26,19.92,13.44
Ayodhya,2020,7,26.7922,82.1998,93,30.2,16.2,25.2,76.6,2.3,0.49,-0.09,0.06,2265,0.16,9.2,0.14,0.25,0.11,0.82,0.401,0.213,0.069,29.95,17.79,13.86
Ayodhya,2020,8,26.7922,82.1998,93,30.0,15.7,25.0,77.2,1.5,0.49,-0.09,0.06,2265,0.16,9.2,0.14,0.25,0.11,0.82,0.401,0.213,0.069,27.69,15.04,12.17
